time,SimNetwork.a.parkingLot.parkingOccupancy:vector
622152.394460327111,2
622863.896162871705,1
623973.455190966183,0
626644.918107948255,1
627909.752495807585,2
628460.956396180563,1
628777.822390641536,2
629569.132422770563,1
630776.559322496784,0
631509.582635306415,1
633223.37616952368,0
637931.467061132569,1
639579.278748767023,0
644924.604762777015,1
646685.492842872494,0
647639.372809549211,1
649369.870512437402,0
656595.666426183068,1
657543.014860175013,2
658559.471279597324,1
659154.901643762045,0
669316.465688646816,1
669604.119237188225,2
671082.452788344175,3
671112.351292222353,2
671320.191197923682,1
673095.872749621521,0
678866.617537808233,1
680554.160345481166,0
681218.710974900212,1
683292.144085058307,0
683378.946332713999,1
684779.036902828719,0
685075.570013004864,1
685342.279281452605,2
685957.076611109351,3
687163.043344604914,2
687342.051061086571,3
687466.469112528387,2
687651.822897393201,3
687839.019697341039,2
689248.04063849608,1
689462.127221561765,2
689625.753363685912,1
691645.066853932538,0
691691.143638946886,1
693339.492820268903,0
695014.197892812009,1
695403.94783753025,2
696755.981628310698,1
697350.422557658248,0
697921.653111083519,1
698238.700226344927,2
699689.548351445748,1
700092.503457561754,0
702040.671694730926,1
702637.026586318571,2
703714.855342988166,1
704529.188512029606,0
705415.567518794741,1
707535.739271657643,0
713956.51927483005,1
715209.392982883908,2
715889.934734770785,1
717171.762020759749,0
720721.090341791594,1
722460.326936234353,0
723854.8334967058,1
725686.797264633214,0
727395.734987972828,1
728123.232205315516,2
729038.161684036377,1
729992.940315153167,0
730230.870795610307,1
732014.079472343417,0
733120.27961571539,1
734696.236855674479,0
740687.818984742815,1
741026.695698498156,2
741302.238028796508,3
741792.089422728247,4
742231.375000367225,3
742841.858769308606,4
742844.975005806936,3
742999.385394511305,2
743548.015896076009,1
745004.731499556198,0
746178.783348775184,1
747830.565991849074,2
748007.126558028665,1
749779.759379591412,0
759730.321669002657,1
761218.807622729882,2
761843.720737513253,1
763134.247361055195,0
764230.566629523437,1
765917.682841497494,2
766125.666328614214,1
767989.226919605912,0
768621.231398376908,1
768924.352736054736,2
770532.062046565475,1
770590.610263178667,0
771111.059038702526,1
773029.509649185675,0
775108.330650140234,1
776804.178860263302,0
777937.619871691802,1
778580.861307320071,2
778888.074978511659,3
779649.816007759173,2
780151.060703302948,1
780692.139299861844,0
788467.145482235212,1
790158.087487734009,0
793443.434892669374,1
795115.879815172436,0
796320.164406055981,1
798380.565311660097,0
802347.703339218967,1
804019.856235522144,2
804059.495937713588,1
805623.804187592756,0
807244.154596262204,1
809335.632367052059,2
809450.734552206328,1
810020.818026538036,2
811360.431244559171,1
811473.823138836705,0
815237.966019820489,1
816943.762746328274,2
817384.535255198517,1
818926.616721860878,0
821196.716030975534,1
822904.465998658972,0
823528.964248737435,1
825149.385588573504,0
825748.977644484914,1
826580.90711273972,2
827714.13350189354,1
828371.68560811167,2
828693.169200241663,1
829998.985622582282,0
830792.099405451699,1
832118.022741639662,0
839211.422206687914,1
840160.664243339841,2
841348.612953352982,1
841944.666007286359,0
847047.810049039125,1
848910.10680818782,0
855312.363006106744,1
855782.487782581375,2
856109.226915984155,3
857171.355017416334,2
857699.579883726131,1
858067.623200152682,0
858708.258459273975,1
860634.480606141556,0
861268.383393092175,1
863112.957826707366,0
867417.684007706716,1
868584.940962072077,2
869247.382990021107,1
870618.841014528862,0
873216.508627182342,1
874722.911584034464,2
875023.07169174589,1
875700.860157258615,2
876647.384689217283,1
877381.427348107462,0
878062.464813258371,1
879206.742065105704,2
880011.924034707016,1
881038.593358595896,0
884711.326834067155,1
886713.765911953329,0
891321.379002949284,1
892304.775193466715,2
893326.093009371212,1
894078.629587466045,0
896514.803025806705,1
898252.087172307396,2
898294.011070054055,1
900336.060881606401,0
902413.359055985134,1
904306.246827903659,0
908140.829409056611,1
909662.790952332705,0
913537.429574138289,1
915183.135434962913,0
923466.880375962867,1
925304.120084460461,0
929570.344350844231,1
931444.865744138376,0
931714.692942209335,1
933466.706705148179,0
933517.42817012836,1
933810.205838488538,2
934395.550404584537,3
935329.641013600229,4
935386.485318918073,3
935740.543393413508,2
936267.50101289389,1
936886.994072297621,2
937198.392197966662,1
937772.513333286363,2
938039.847402254381,3
938659.514782231489,2
938869.678102683829,3
939271.707066352989,2
939551.036893371934,1
940157.489829158199,2
940593.979169067491,1
941567.197579321711,2
941962.713720945982,1
943422.122723681482,0
943502.107720886277,1
943792.136971734421,2
944064.515737112185,3
944409.229271213882,4
944660.821996994265,5
945160.03244554734,4
945751.785128434539,5
945839.80840609237,4
946041.547733181834,3
946136.015700397086,2
946340.001199749856,1
947494.682018922341,0
951396.993585697075,1
951664.756347332217,2
953333.837928581581,1
953411.491900075582,0
954389.512789506183,1
955975.202298632251,0
956069.58024638855,1
957962.404161972805,0
959506.493595588134,1
960602.715840202243,2
961311.605420405135,1
962215.293282349506,0
963553.195054517971,1
964443.540611109042,2
965247.825734935557,1
965999.940525064653,0
975380.568195705805,1
976944.175170349689,0
979618.836699443603,1
981175.86656883051,0
983906.055142048107,1
984302.326632096269,2
985910.975386302403,1
985917.537660338103,0
998316.191647410395,1
1000216.140562463395,0
1006409.335278933902,1
1007382.332246525178,2
1007907.34390833974,3
1008090.301953077329,2
1008375.969813299323,3
1009254.868900165779,2
1009678.667956396534,1
1010276.946891245521,0
1010322.166221339992,1
1011402.293019389049,2
1012336.732079286721,1
1013375.59162177101,0
1015428.525392672805,1
1015930.53305031571,2
1017361.235124352724,1
1017402.688860932067,0
1021886.561178017468,1
1023730.640267840314,0
1023858.717134106247,1
1024555.939549766181,2
1025791.387246299203,1
1026448.273143893874,0
1030965.950749560422,1
1032812.891197734713,0
1036095.159448245366,1
time,SimNetwork.a.parkingLot.parkingOccupancy:vector
103954.099104146036,1
105823.870666453084,0
107363.046282735459,1
109407.235662005033,0
111325.225929636619,1
113105.458386884239,0
119859.873379127423,1
121735.087205141257,0
121838.75817607792,1
123428.374808921966,0
124060.459589800739,1
125982.908735280029,2
126077.920364520119,1
126331.720103593075,2
127696.177865232006,3
127773.31354801635,2
128208.777992685476,1
129621.668105951855,0
138848.722904945053,1
139421.7354751342,2
140047.157691943154,3
140901.773658492457,2
141185.058191340419,1
142047.675029089012,0
145930.427492582223,1
146773.259758008381,2
147784.999909906327,1
148413.992086382706,0
153736.154771859832,1
155285.86333741003,2
155632.108629216888,1
156855.016738638552,0
165167.339811588089,1
165728.034845013184,2
166710.35149937385,1
166721.650434552047,2
167271.982101494205,1
168635.001571157021,0
168851.690497098778,1
169187.494254932552,2
170509.288569420987,1
171080.214243569077,0
179441.076454111543,1
181221.922348877092,0
183683.489925057502,1
185579.383653497054,0
190764.862404051852,1
191120.828596318508,2
192549.795296768925,1
192883.754145269977,0
193937.02685766021,1
195439.156060880962,2
195768.844460292361,1
196446.101948399754,2
196758.680921888716,3
197061.279444039987,4
197186.253604980514,3
198269.278352662754,2
198613.355729184284,1
199236.77668558581,0
200813.614176120298,1
202460.898529761876,2
202826.923630318518,1
204316.847685789403,0
216970.244274644995,1
218850.244764458027,0
225442.058817815738,1
225717.023465524196,2
227189.10711131535,1
227475.127256051154,2
227492.777053909901,1
229131.642436813554,0
230439.368071878293,1
230845.98465867377,2
231849.549509284972,1
232693.914292571344,0
233843.143484745436,1
235395.966524948152,0
237714.216496141923,1
239260.223631197188,2
239684.006983417837,1
240229.666487487969,2
240969.544587919262,1
241945.638831731624,0
245889.364760962958,1
247673.125531674875,2
247768.305720524788,1
248972.812328939824,2
249693.148215941318,3
249699.372902964766,2
251174.778707093974,1
251430.029285964599,0
258099.721544922547,1
260137.166169537699,0
264298.217895273946,1
265721.647389975637,2
266138.449119427148,1
267604.667318033123,0
268434.188920370536,1
270169.80631877983,0
272416.778759343062,1
274546.675434076047,0
275460.11266110642,1
277188.002940301975,2
277469.978007900259,3
277645.271311428501,2
278207.86800235717,3
279089.864048529614,2
279139.339546028759,1
279602.748480023344,2
280263.919183958989,1
281100.677292942325,0
284637.163639308398,1
286254.467139782105,0
295150.270507478433,1
295542.475890920064,2
297132.07786708884,1
297140.12507378333,0
297713.448836604847,1
299518.732132478762,0
304931.163273852863,1
306537.565268726604,0
308074.197189175744,1
309717.62134124218,0
310005.056422274768,1
311539.853174600631,2
311587.604358119724,1
313424.328706628424,0
316707.974332405223,1
318439.089626823698,2
318557.84010489394,1
319491.006802161941,2
320006.547669276985,1
321230.642396639429,0
321829.443350855031,1
323405.487958846659,0
329976.24476591792,1
330678.919455885887,2
331772.494339605909,1
332667.900899274135,2
332740.560827529427,1
334345.46069611392,0
337813.735793417229,1
339771.645811992263,0
340337.933706509963,1
342099.634414576734,2
342166.778393166961,1
343759.826103524153,2
343816.948448125748,1
344630.687665468646,2
345644.064351872458,1
346276.263247186025,2
346361.725423599324,1
346602.917670443216,2
347871.664153923726,1
348458.401231538927,2
348481.394552023917,1
348816.897055173352,2
349125.147328519435,3
349372.968306746632,4
349681.320323555929,5
350222.60623382778,4
350320.832291074775,5
350416.393283117541,4
350751.65924881994,3
351108.853060654395,2
351329.372589164982,1
352123.972920277029,2
352189.611507373311,1
352837.101424099646,2
353978.458178921462,1
354536.976686011619,0
356022.193005763127,1
357640.137827859064,2
358322.987544406968,1
359413.185147350308,0
364755.752841790231,1
365257.470718254288,2
366244.272543042684,1
366370.299612589461,2
367080.283683480014,1
368547.638858414283,0
374113.40088423326,1
375732.981330863416,2
375832.276986352891,1
377497.011678167183,0
385964.223301777358,1
387427.610690568509,2
387540.608290630204,1
389241.723674015161,0
390050.249920404458,1
390867.269484878834,2
391146.135726059353,3
392054.203626184489,2
392557.883807624877,3
392761.933336972929,2
393247.947875070393,1
394474.476331123626,0
400115.048342241281,1
400548.805207471553,2
401313.916598712519,3
401791.70396049854,2
402217.3203495264,1
402992.056141710477,0
412162.52984030996,1
413848.18981448038,0
416573.826169894676,1
417019.187565410715,2
417424.54651371848,3
418299.005464426549,2
418307.649023444042,1
419158.74917385825,2
419496.63605373788,1
420713.117338696038,0
422248.374186568108,1
422586.456607647379,2
422874.009718495195,3
423982.704101936652,2
424447.535047255266,1
424830.215914345833,0
429704.551903352039,1
431459.603450831373,0
436179.980224702996,1
436874.182015996826,2
438130.965585423952,1
438722.925075710301,0
439562.297642591997,1
441371.816733992043,0
443214.208203051191,1
443500.672695296025,2
444980.848226513062,1
445115.369416593479,2
445127.36335799264,1
446923.195324491218,0
450990.514856995162,1
452853.921924371357,0
452980.149250687457,1
454212.582787891833,2
454236.434831957633,1
454516.263324470987,2
456144.409018229394,1
456303.935987838863,0
456767.65303474935,1
458084.969558601066,2
458340.09992797358,3
458446.743076044703,2
459870.120360572267,1
460188.512463560554,0
467832.725101281233,1
469596.687083546105,0
475502.036565210793,1
476776.501945778807,0
477308.421616286216,1
479245.393523977515,0
484759.83108994792,1
485183.143267374285,2
486462.685420988814,1
487225.480045249671,0
493447.201014341265,1
495352.895224797355,0
496938.347706446296,1
497674.866149010987,2
497977.649863130984,3
498231.09642746956,4
498486.540563917756,5
498650.676836628302,4
498808.690740444304,5
499323.478396687432,4
499445.552295322738,5
499728.265593507543,4
499898.370883231423,3
500210.400593095612,2
500744.051013554421,1
501100.370132960841,0
501914.989287401262,1
503896.021249053071,0
504910.852231852466,1
506603.657315709446,0
510941.982861436609,1
511942.338383376987,2
512876.002649536042,3
513097.67608070145,2
513690.671158385434,1
514671.447190275475,0
516135.586185635408,1
516414.866523945838,2
517920.59024343582,1
518205.602269756791,0
518240.544319276567,1
519794.17229570727,0
